dataset,missingness_type,missing_rate,imputation_method,n_seeds,root_mean_square_error,root_mean_square_error_std,root_mean_square_error_median,root_mean_square_error_q1,root_mean_square_error_q3,root_mean_square_error_ci_lower,root_mean_square_error_ci_upper,mean_absolute_error,mean_absolute_error_std,mean_absolute_error_median,mean_absolute_error_q1,mean_absolute_error_q3,mean_absolute_error_ci_lower,mean_absolute_error_ci_upper
concrete_data,missing_completely_at_random,10,random_forest_imputation,9,0.12858972235504396,0.02072906236116178,0.12370744259326573,0.1197015295809328,0.1335640416335429,0.11265595451379593,0.144523490196292,0.01940113580542419,0.0019571674664298155,0.01951910711626056,0.01876711928800753,0.0200366611557928,0.017896723715132783,0.020905547895715595
concrete_data,missing_completely_at_random,10,gain_imputation,9,0.32500278616430417,0.032986390640327254,0.33020409404833945,0.2988768298564019,0.3336867756295788,0.29964720175695264,0.3503583705716557,0.07848840002132594,0.009392446857594508,0.07697305109223661,0.0731756262452809,0.07901936357571446,0.07126872625689318,0.0857080737857587
concrete_data,missing_completely_at_random,10,tabcsdi_imputation,9,0.4247990132166637,0.0347613831062006,0.4184676179823572,0.40111730426431375,0.4283413098344118,0.3980790488205588,0.4515189776127686,0.10455359560702462,0.007574758787521647,0.10154860465556535,0.10110164204471864,0.10923368734651907,0.09873112057795828,0.11037607063609096
concrete_data,missing_completely_at_random,10,otimpute_imputation,9,0.20141604526178958,0.017600904507073675,0.1975582143518921,0.18458228172223673,0.21505442216306114,0.18788679240290773,0.21494529812067142,0.043481544985577596,0.0022811282463977294,0.04348891190858453,0.04215694607627581,0.0437575956561068,0.04172811459586953,0.04523497537528566
concrete_data,missing_completely_at_random,25,constant_imputation,1,0.5051904472319814,0.0,0.5051904472319814,0.5051904472319814,0.5051904472319814,0.5051904472319814,0.5051904472319814,0.21930016380535378,0.0,0.21930016380535378,0.21930016380535378,0.21930016380535378,0.21930016380535378,0.21930016380535378
concrete_data,missing_completely_at_random,25,mean_imputation,1,0.5059674461388871,0.0,0.5059674461388871,0.5059674461388871,0.5059674461388871,0.5059674461388871,0.5059674461388871,0.2192582511116874,0.0,0.2192582511116874,0.2192582511116874,0.2192582511116874,0.2192582511116874,0.2192582511116874
concrete_data,missing_completely_at_random,25,median_imputation,1,0.5780957480833586,0.0,0.5780957480833586,0.5780957480833586,0.5780957480833586,0.5780957480833586,0.5780957480833586,0.2121473011342178,0.0,0.2121473011342178,0.2121473011342178,0.2121473011342178,0.2121473011342178,0.2121473011342178
concrete_data,missing_completely_at_random,25,k_nearest_neighbors_imputation,1,0.389154576820761,0.0,0.389154576820761,0.389154576820761,0.389154576820761,0.389154576820761,0.389154576820761,0.15308259936667637,0.0,0.15308259936667637,0.15308259936667637,0.15308259936667637,0.15308259936667637,0.15308259936667637
concrete_data,missing_completely_at_random,25,mice_imputation,9,0.46336273287105,0.04225880703576878,0.4676177334767006,0.4231335818309141,0.49904757007991785,0.43087973827995746,0.49584572746214256,0.15528202709567976,0.017671675198479314,0.15309057527881573,0.14727727613898825,0.15566366881545843,0.141698375067787,0.1688656791235725
concrete_data,missing_completely_at_random,25,random_forest_imputation,9,0.28619521354628236,0.03510230718049485,0.2890142139961411,0.28065527927331535,0.3151425035576125,0.259213191708473,0.3131772353840917,0.07982445346162452,0.010344164068228034,0.07770587041149143,0.0753780036469387,0.08305016216037547,0.07187322508943646,0.08777568183381258
concrete_data,missing_completely_at_random,25,gain_imputation,9,0.483516223413446,0.05326045807426738,0.467555426201531,0.46612600820581745,0.5206853154520309,0.4425766112260698,0.5244558356008222,0.18350045141174456,0.021794372822917046,0.17790104515430538,0.17064739480510938,0.19365628716406433,0.16674781346046857,0.20025308936302055
concrete_data,missing_completely_at_random,25,tabcsdi_imputation,9,0.7041852426922858,0.059201802136935926,0.6951046929014862,0.674084321410094,0.7070837256835341,0.6586787091791815,0.7496917762053901,0.27094622500041887,0.01967171462694181,0.2715241850479957,0.258950135089357,0.27709737195831136,0.25582520657499086,0.2860672434258469
concrete_data,missing_completely_at_random,25,otimpute_imputation,9,0.3640741302522621,0.020929119122015415,0.3687948696659259,0.3430897194589803,0.3824200589014037,0.3479865851717461,0.3801616753327781,0.13181145322850918,0.008827276724775636,0.12970071405792544,0.1275243173832738,0.1326746192848361,0.12502620768520115,0.1385966987718172
concrete_data,missing_completely_at_random,8,k_nearest_neighbors_imputation,1,0.18334527323538796,0.0,0.18334527323538796,0.18334527323538796,0.18334527323538796,0.18334527323538796,0.18334527323538796,0.03935075575917516,0.0,0.03935075575917516,0.03935075575917516,0.03935075575917516,0.03935075575917516,0.03935075575917516
concrete_data,missing_completely_at_random,30,k_nearest_neighbors_imputation,1,0.44780117651994833,0.0,0.44780117651994833,0.44780117651994833,0.44780117651994833,0.44780117651994833,0.44780117651994833,0.19582311519188952,0.0,0.19582311519188952,0.19582311519188952,0.19582311519188952,0.19582311519188952,0.19582311519188952
concrete_data,missing_completely_at_random,40,k_nearest_neighbors_imputation,1,0.5719605864860904,0.0,0.5719605864860904,0.5719605864860904,0.5719605864860904,0.5719605864860904,0.5719605864860904,0.305253862378605,0.0,0.305253862378605,0.305253862378605,0.305253862378605,0.305253862378605,0.305253862378605
concrete_data,missing_at_random,2,k_nearest_neighbors_imputation,1,0.08481535688078055,0.0,0.08481535688078055,0.08481535688078055,0.08481535688078055,0.08481535688078055,0.08481535688078055,0.009627229086620177,0.0,0.009627229086620177,0.009627229086620177,0.009627229086620177,0.009627229086620177,0.009627229086620177
concrete_data,missing_at_random,1,k_nearest_neighbors_imputation,1,0.050922867713217926,0.0,0.050922867713217926,0.050922867713217926,0.050922867713217926,0.050922867713217926,0.050922867713217926,0.004171001564073968,0.0,0.004171001564073968,0.004171001564073968,0.004171001564073968,0.004171001564073968,0.004171001564073968
concrete_data,missing_at_random,4,k_nearest_neighbors_imputation,1,0.1343617715644327,0.0,0.1343617715644327,0.1343617715644327,0.1343617715644327,0.1343617715644327,0.1343617715644327,0.021067978539352328,0.0,0.021067978539352328,0.021067978539352328,0.021067978539352328,0.021067978539352328,0.021067978539352328
concrete_data,missing_at_random,3,k_nearest_neighbors_imputation,1,0.10993492814607402,0.0,0.10993492814607402,0.10993492814607402,0.10993492814607402,0.10993492814607402,0.10993492814607402,0.01516779636151416,0.0,0.01516779636151416,0.01516779636151416,0.01516779636151416,0.01516779636151416,0.01516779636151416
concrete_data,missing_at_random,5,constant_imputation,1,0.2267200236609829,0.0,0.2267200236609829,0.2267200236609829,0.2267200236609829,0.2267200236609829,0.2267200236609829,0.04347957153969233,0.0,0.04347957153969233,0.04347957153969233,0.04347957153969233,0.04347957153969233,0.04347957153969233
concrete_data,missing_at_random,5,mean_imputation,1,0.23308769632335918,0.0,0.23308769632335918,0.23308769632335918,0.23308769632335918,0.23308769632335918,0.23308769632335918,0.04477507727691368,0.0,0.04477507727691368,0.04477507727691368,0.04477507727691368,0.04477507727691368,0.04477507727691368
concrete_data,missing_at_random,5,median_imputation,1,0.2556463715277599,0.0,0.2556463715277599,0.2556463715277599,0.2556463715277599,0.2556463715277599,0.2556463715277599,0.04519954742657831,0.0,0.04519954742657831,0.04519954742657831,0.04519954742657831,0.04519954742657831,0.04519954742657831
concrete_data,missing_at_random,5,k_nearest_neighbors_imputation,1,0.16930639661545588,0.0,0.16930639661545588,0.16930639661545588,0.16930639661545588,0.16930639661545588,0.16930639661545588,0.029438549804727373,0.0,0.029438549804727373,0.029438549804727373,0.029438549804727373,0.029438549804727373,0.029438549804727373
concrete_data,missing_at_random,5,mice_imputation,1,0.16814948661397966,0.0,0.16814948661397966,0.16814948661397966,0.16814948661397966,0.16814948661397966,0.16814948661397966,0.026405435485215543,0.0,0.026405435485215543,0.026405435485215543,0.026405435485215543,0.026405435485215543,0.026405435485215543
concrete_data,missing_at_random,5,random_forest_imputation,1,0.15742755228201127,0.0,0.15742755228201127,0.15742755228201127,0.15742755228201127,0.15742755228201127,0.15742755228201127,0.020831193632439897,0.0,0.020831193632439897,0.020831193632439897,0.020831193632439897,0.020831193632439897,0.020831193632439897
concrete_data,missing_at_random,5,gain_imputation,1,0.2841699981655776,0.0,0.2841699981655776,0.2841699981655776,0.2841699981655776,0.2841699981655776,0.2841699981655776,0.05080303858500499,0.0,0.05080303858500499,0.05080303858500499,0.05080303858500499,0.05080303858500499,0.05080303858500499
concrete_data,missing_at_random,5,tabcsdi_imputation,1,0.31438932582608203,0.0,0.31438932582608203,0.31438932582608203,0.31438932582608203,0.31438932582608203,0.31438932582608203,0.05693790637815391,0.0,0.05693790637815391,0.05693790637815391,0.05693790637815391,0.05693790637815391,0.05693790637815391
concrete_data,missing_at_random,5,otimpute_imputation,1,0.16959290062849186,0.0,0.16959290062849186,0.16959290062849186,0.16959290062849186,0.16959290062849186,0.16959290062849186,0.029339231627949585,0.0,0.029339231627949585,0.029339231627949585,0.029339231627949585,0.029339231627949585,0.029339231627949585
concrete_data,missing_at_random,8,k_nearest_neighbors_imputation,1,0.20963079104228013,0.0,0.20963079104228013,0.20963079104228013,0.20963079104228013,0.20963079104228013,0.20963079104228013,0.046387402106791424,0.0,0.046387402106791424,0.046387402106791424,0.046387402106791424,0.046387402106791424,0.046387402106791424
concrete_data,missing_at_random,6,k_nearest_neighbors_imputation,1,0.188191128516011,0.0,0.188191128516011,0.188191128516011,0.188191128516011,0.188191128516011,0.188191128516011,0.0358917280488153,0.0,0.0358917280488153,0.0358917280488153,0.0358917280488153,0.0358917280488153,0.0358917280488153
concrete_data,missing_at_random,10,constant_imputation,1,0.3304336573174912,0.0,0.3304336573174912,0.3304336573174912,0.3304336573174912,0.3304336573174912,0.3304336573174912,0.0888728362614564,0.0,0.0888728362614564,0.0888728362614564,0.0888728362614564,0.0888728362614564,0.0888728362614564
concrete_data,missing_at_random,10,mean_imputation,1,0.3440244654555448,0.0,0.3440244654555448,0.3440244654555448,0.3440244654555448,0.3440244654555448,0.3440244654555448,0.09245009908184017,0.0,0.09245009908184017,0.09245009908184017,0.09245009908184017,0.09245009908184017,0.09245009908184017
concrete_data,missing_at_random,10,median_imputation,1,0.38059387491614943,0.0,0.38059387491614943,0.38059387491614943,0.38059387491614943,0.38059387491614943,0.38059387491614943,0.09528680343406369,0.0,0.09528680343406369,0.09528680343406369,0.09528680343406369,0.09528680343406369,0.09528680343406369
concrete_data,missing_at_random,10,k_nearest_neighbors_imputation,1,0.25312725051571927,0.0,0.25312725051571927,0.25312725051571927,0.25312725051571927,0.25312725051571927,0.25312725051571927,0.06221773381561931,0.0,0.06221773381561931,0.06221773381561931,0.06221773381561931,0.06221773381561931,0.06221773381561931
concrete_data,missing_at_random,10,mice_imputation,1,0.2659641287730891,0.0,0.2659641287730891,0.2659641287730891,0.2659641287730891,0.2659641287730891,0.2659641287730891,0.058315187543311414,0.0,0.058315187543311414,0.058315187543311414,0.058315187543311414,0.058315187543311414,0.058315187543311414
concrete_data,missing_at_random,10,random_forest_imputation,1,0.2779894074015758,0.0,0.2779894074015758,0.2779894074015758,0.2779894074015758,0.2779894074015758,0.2779894074015758,0.055643009559809234,0.0,0.055643009559809234,0.055643009559809234,0.055643009559809234,0.055643009559809234,0.055643009559809234
concrete_data,missing_at_random,10,gain_imputation,1,0.3785103518821696,0.0,0.3785103518821696,0.3785103518821696,0.3785103518821696,0.3785103518821696,0.3785103518821696,0.09396251402028848,0.0,0.09396251402028848,0.09396251402028848,0.09396251402028848,0.09396251402028848,0.09396251402028848
concrete_data,missing_at_random,10,tabcsdi_imputation,1,0.408961676652222,0.0,0.408961676652222,0.408961676652222,0.408961676652222,0.408961676652222,0.408961676652222,0.10308339497920192,0.0,0.10308339497920192,0.10308339497920192,0.10308339497920192,0.10308339497920192,0.10308339497920192
concrete_data,missing_at_random,10,otimpute_imputation,1,0.2669623354813494,0.0,0.2669623354813494,0.2669623354813494,0.2669623354813494,0.2669623354813494,0.2669623354813494,0.06441928846139178,0.0,0.06441928846139178,0.06441928846139178,0.06441928846139178,0.06441928846139178,0.06441928846139178
concrete_data,missing_at_random,15,k_nearest_neighbors_imputation,1,0.35539539864208913,0.0,0.35539539864208913,0.35539539864208913,0.35539539864208913,0.35539539864208913,0.35539539864208913,0.10725835852433949,0.0,0.10725835852433949,0.10725835852433949,0.10725835852433949,0.10725835852433949,0.10725835852433949
concrete_data,missing_at_random,20,k_nearest_neighbors_imputation,1,0.4113720434832013,0.0,0.4113720434832013,0.4113720434832013,0.4113720434832013,0.4113720434832013,0.4113720434832013,0.14463108383372777,0.0,0.14463108383372777,0.14463108383372777,0.14463108383372777,0.14463108383372777,0.14463108383372777
concrete_data,missing_at_random,40,k_nearest_neighbors_imputation,1,0.638718140182393,0.0,0.638718140182393,0.638718140182393,0.638718140182393,0.638718140182393,0.638718140182393,0.3117709420716129,0.0,0.3117709420716129,0.3117709420716129,0.3117709420716129,0.3117709420716129,0.3117709420716129
concrete_data,missing_at_random,25,constant_imputation,1,0.5098793340858242,0.0,0.5098793340858242,0.5098793340858242,0.5098793340858242,0.5098793340858242,0.5098793340858242,0.21545085448379245,0.0,0.21545085448379245,0.21545085448379245,0.21545085448379245,0.21545085448379245,0.21545085448379245
concrete_data,missing_at_random,25,mean_imputation,1,0.5469773567410148,0.0,0.5469773567410148,0.5469773567410148,0.5469773567410148,0.5469773567410148,0.5469773567410148,0.22949646285872918,0.0,0.22949646285872918,0.22949646285872918,0.22949646285872918,0.22949646285872918,0.22949646285872918
concrete_data,missing_at_random,25,median_imputation,1,0.5867876967523143,0.0,0.5867876967523143,0.5867876967523143,0.5867876967523143,0.5867876967523143,0.5867876967523143,0.22876291525625847,0.0,0.22876291525625847,0.22876291525625847,0.22876291525625847,0.22876291525625847,0.22876291525625847
concrete_data,missing_at_random,25,k_nearest_neighbors_imputation,1,0.45630770996131537,0.0,0.45630770996131537,0.45630770996131537,0.45630770996131537,0.45630770996131537,0.45630770996131537,0.18002865865621645,0.0,0.18002865865621645,0.18002865865621645,0.18002865865621645,0.18002865865621645,0.18002865865621645
concrete_data,missing_at_random,25,mice_imputation,1,0.5571847161286315,0.0,0.5571847161286315,0.5571847161286315,0.5571847161286315,0.5571847161286315,0.5571847161286315,0.20985372323541548,0.0,0.20985372323541548,0.20985372323541548,0.20985372323541548,0.20985372323541548,0.20985372323541548
concrete_data,missing_at_random,25,random_forest_imputation,1,0.46042192062355,0.0,0.46042192062355,0.46042192062355,0.46042192062355,0.46042192062355,0.46042192062355,0.15990260932117406,0.0,0.15990260932117406,0.15990260932117406,0.15990260932117406,0.15990260932117406,0.15990260932117406
concrete_data,missing_at_random,25,gain_imputation,1,0.5814676704654802,0.0,0.5814676704654802,0.5814676704654802,0.5814676704654802,0.5814676704654802,0.5814676704654802,0.22649619178276706,0.0,0.22649619178276706,0.22649619178276706,0.22649619178276706,0.22649619178276706,0.22649619178276706
concrete_data,missing_at_random,25,tabcsdi_imputation,1,0.7083405532333901,0.0,0.7083405532333901,0.7083405532333901,0.7083405532333901,0.7083405532333901,0.7083405532333901,0.2840641266477044,0.0,0.2840641266477044,0.2840641266477044,0.2840641266477044,0.2840641266477044,0.2840641266477044
concrete_data,missing_at_random,25,otimpute_imputation,1,0.49039581357422357,0.0,0.49039581357422357,0.49039581357422357,0.49039581357422357,0.49039581357422357,0.49039581357422357,0.20039792763355818,0.0,0.20039792763355818,0.20039792763355818,0.20039792763355818,0.20039792763355818,0.20039792763355818
concrete_data,missing_at_random,30,k_nearest_neighbors_imputation,1,0.5148174677953424,0.0,0.5148174677953424,0.5148174677953424,0.5148174677953424,0.5148174677953424,0.5148174677953424,0.22545552400222524,0.0,0.22545552400222524,0.22545552400222524,0.22545552400222524,0.22545552400222524,0.22545552400222524
concrete_data,missing_not_at_random,1,k_nearest_neighbors_imputation,1,0.12154800401961412,0.0,0.12154800401961412,0.12154800401961412,0.12154800401961412,0.12154800401961412,0.12154800401961412,0.01046527529208647,0.0,0.01046527529208647,0.01046527529208647,0.01046527529208647,0.01046527529208647,0.01046527529208647
concrete_data,missing_not_at_random,2,k_nearest_neighbors_imputation,1,0.1734867913499276,0.0,0.1734867913499276,0.1734867913499276,0.1734867913499276,0.1734867913499276,0.1734867913499276,0.02147858785876552,0.0,0.02147858785876552,0.02147858785876552,0.02147858785876552,0.02147858785876552,0.02147858785876552
concrete_data,missing_not_at_random,3,k_nearest_neighbors_imputation,1,0.212177794198985,0.0,0.212177794198985,0.212177794198985,0.212177794198985,0.212177794198985,0.212177794198985,0.03206648262729525,0.0,0.03206648262729525,0.03206648262729525,0.03206648262729525,0.03206648262729525,0.03206648262729525
concrete_data,missing_not_at_random,4,k_nearest_neighbors_imputation,1,0.17789860045655081,0.0,0.17789860045655081,0.17789860045655081,0.17789860045655081,0.17789860045655081,0.17789860045655081,0.02838034255272203,0.0,0.02838034255272203,0.02838034255272203,0.02838034255272203,0.02838034255272203,0.02838034255272203
concrete_data,missing_not_at_random,5,constant_imputation,1,0.3366008761504885,0.0,0.3366008761504885,0.3366008761504885,0.3366008761504885,0.3366008761504885,0.3366008761504885,0.071554724702185,0.0,0.071554724702185,0.071554724702185,0.071554724702185,0.071554724702185,0.071554724702185
concrete_data,missing_not_at_random,5,mean_imputation,1,0.37797458311135773,0.0,0.37797458311135773,0.37797458311135773,0.37797458311135773,0.37797458311135773,0.37797458311135773,0.08063606831865487,0.0,0.08063606831865487,0.08063606831865487,0.08063606831865487,0.08063606831865487,0.08063606831865487
concrete_data,missing_not_at_random,5,median_imputation,1,0.3563540225113084,0.0,0.3563540225113084,0.3563540225113084,0.3563540225113084,0.3563540225113084,0.3563540225113084,0.07380282236340391,0.0,0.07380282236340391,0.07380282236340391,0.07380282236340391,0.07380282236340391,0.07380282236340391
concrete_data,missing_not_at_random,5,k_nearest_neighbors_imputation,1,0.27671706712257255,0.0,0.27671706712257255,0.27671706712257255,0.27671706712257255,0.27671706712257255,0.27671706712257255,0.054398646313217114,0.0,0.054398646313217114,0.054398646313217114,0.054398646313217114,0.054398646313217114,0.054398646313217114
concrete_data,missing_not_at_random,5,mice_imputation,1,0.19110588623244595,0.0,0.19110588623244595,0.19110588623244595,0.19110588623244595,0.19110588623244595,0.19110588623244595,0.031201189823088154,0.0,0.031201189823088154,0.031201189823088154,0.031201189823088154,0.031201189823088154,0.031201189823088154
concrete_data,missing_not_at_random,5,random_forest_imputation,1,0.23623305316082488,0.0,0.23623305316082488,0.23623305316082488,0.23623305316082488,0.23623305316082488,0.23623305316082488,0.04206602253996657,0.0,0.04206602253996657,0.04206602253996657,0.04206602253996657,0.04206602253996657,0.04206602253996657
concrete_data,missing_not_at_random,5,gain_imputation,1,0.2917201139701505,0.0,0.2917201139701505,0.2917201139701505,0.2917201139701505,0.2917201139701505,0.2917201139701505,0.05509085435898162,0.0,0.05509085435898162,0.05509085435898162,0.05509085435898162,0.05509085435898162,0.05509085435898162
concrete_data,missing_not_at_random,5,tabcsdi_imputation,1,0.4403124412008143,0.0,0.4403124412008143,0.4403124412008143,0.4403124412008143,0.4403124412008143,0.4403124412008143,0.08632944657883251,0.0,0.08632944657883251,0.08632944657883251,0.08632944657883251,0.08632944657883251,0.08632944657883251
concrete_data,missing_not_at_random,5,otimpute_imputation,1,0.2552655702863526,0.0,0.2552655702863526,0.2552655702863526,0.2552655702863526,0.2552655702863526,0.2552655702863526,0.05001358714594854,0.0,0.05001358714594854,0.05001358714594854,0.05001358714594854,0.05001358714594854,0.05001358714594854
concrete_data,missing_not_at_random,6,k_nearest_neighbors_imputation,1,0.32088201690773754,0.0,0.32088201690773754,0.32088201690773754,0.32088201690773754,0.32088201690773754,0.32088201690773754,0.06948848109644318,0.0,0.06948848109644318,0.06948848109644318,0.06948848109644318,0.06948848109644318,0.06948848109644318
concrete_data,missing_not_at_random,8,k_nearest_neighbors_imputation,1,0.283834743451383,0.0,0.283834743451383,0.283834743451383,0.283834743451383,0.283834743451383,0.283834743451383,0.06744675065438958,0.0,0.06744675065438958,0.06744675065438958,0.06744675065438958,0.06744675065438958,0.06744675065438958
concrete_data,missing_not_at_random,10,constant_imputation,1,0.40359822588266414,0.0,0.40359822588266414,0.40359822588266414,0.40359822588266414,0.40359822588266414,0.40359822588266414,0.12091017978538225,0.0,0.12091017978538225,0.12091017978538225,0.12091017978538225,0.12091017978538225,0.12091017978538225
concrete_data,missing_not_at_random,10,mean_imputation,1,0.5131087040376336,0.0,0.5131087040376336,0.5131087040376336,0.5131087040376336,0.5131087040376336,0.5131087040376336,0.15606201150243576,0.0,0.15606201150243576,0.15606201150243576,0.15606201150243576,0.15606201150243576,0.15606201150243576
concrete_data,missing_not_at_random,10,median_imputation,1,0.49126608714441133,0.0,0.49126608714441133,0.49126608714441133,0.49126608714441133,0.49126608714441133,0.49126608714441133,0.14967171728519377,0.0,0.14967171728519377,0.14967171728519377,0.14967171728519377,0.14967171728519377,0.14967171728519377
concrete_data,missing_not_at_random,10,k_nearest_neighbors_imputation,1,0.42058640728299695,0.0,0.42058640728299695,0.42058640728299695,0.42058640728299695,0.42058640728299695,0.42058640728299695,0.12044132562879595,0.0,0.12044132562879595,0.12044132562879595,0.12044132562879595,0.12044132562879595,0.12044132562879595
concrete_data,missing_not_at_random,10,mice_imputation,1,0.3311787223036785,0.0,0.3311787223036785,0.3311787223036785,0.3311787223036785,0.3311787223036785,0.3311787223036785,0.08311146684711379,0.0,0.08311146684711379,0.08311146684711379,0.08311146684711379,0.08311146684711379,0.08311146684711379
concrete_data,missing_not_at_random,10,random_forest_imputation,1,0.3760238646352331,0.0,0.3760238646352331,0.3760238646352331,0.3760238646352331,0.3760238646352331,0.3760238646352331,0.10187023782681937,0.0,0.10187023782681937,0.10187023782681937,0.10187023782681937,0.10187023782681937,0.10187023782681937
concrete_data,missing_not_at_random,10,gain_imputation,1,0.5688618781932406,0.0,0.5688618781932406,0.5688618781932406,0.5688618781932406,0.5688618781932406,0.5688618781932406,0.1506364464734637,0.0,0.1506364464734637,0.1506364464734637,0.1506364464734637,0.1506364464734637,0.1506364464734637
concrete_data,missing_not_at_random,10,tabcsdi_imputation,1,0.5872898122231257,0.0,0.5872898122231257,0.5872898122231257,0.5872898122231257,0.5872898122231257,0.5872898122231257,0.1624672190243496,0.0,0.1624672190243496,0.1624672190243496,0.1624672190243496,0.1624672190243496,0.1624672190243496
concrete_data,missing_not_at_random,10,otimpute_imputation,1,0.4033360430898541,0.0,0.4033360430898541,0.4033360430898541,0.4033360430898541,0.4033360430898541,0.4033360430898541,0.11474808198563685,0.0,0.11474808198563685,0.11474808198563685,0.11474808198563685,0.11474808198563685,0.11474808198563685
concrete_data,missing_not_at_random,15,k_nearest_neighbors_imputation,1,0.5581246865855796,0.0,0.5581246865855796,0.5581246865855796,0.5581246865855796,0.5581246865855796,0.5581246865855796,0.19833849158477065,0.0,0.19833849158477065,0.19833849158477065,0.19833849158477065,0.19833849158477065,0.19833849158477065
concrete_data,missing_not_at_random,20,k_nearest_neighbors_imputation,1,0.767347854230411,0.0,0.767347854230411,0.767347854230411,0.767347854230411,0.767347854230411,0.767347854230411,0.31677966761583143,0.0,0.31677966761583143,0.31677966761583143,0.31677966761583143,0.31677966761583143,0.31677966761583143
concrete_data,missing_not_at_random,25,constant_imputation,1,0.4666257418564293,0.0,0.4666257418564293,0.4666257418564293,0.4666257418564293,0.4666257418564293,0.4666257418564293,0.18120159791612445,0.0,0.18120159791612445,0.18120159791612445,0.18120159791612445,0.18120159791612445,0.18120159791612445
concrete_data,missing_not_at_random,25,mean_imputation,1,0.8539686769872659,0.0,0.8539686769872659,0.8539686769872659,0.8539686769872659,0.8539686769872659,0.8539686769872659,0.39744246308165826,0.0,0.39744246308165826,0.39744246308165826,0.39744246308165826,0.39744246308165826,0.39744246308165826
concrete_data,missing_not_at_random,25,median_imputation,1,0.8062582405449753,0.0,0.8062582405449753,0.8062582405449753,0.8062582405449753,0.8062582405449753,0.8062582405449753,0.3701263732409809,0.0,0.3701263732409809,0.3701263732409809,0.3701263732409809,0.3701263732409809,0.3701263732409809
concrete_data,missing_not_at_random,25,k_nearest_neighbors_imputation,1,0.8479361686947412,0.0,0.8479361686947412,0.8479361686947412,0.8479361686947412,0.8479361686947412,0.8479361686947412,0.38575142707171545,0.0,0.38575142707171545,0.38575142707171545,0.38575142707171545,0.38575142707171545,0.38575142707171545
concrete_data,missing_not_at_random,25,mice_imputation,1,0.8648566812009466,0.0,0.8648566812009466,0.8648566812009466,0.8648566812009466,0.8648566812009466,0.8648566812009466,0.3740542353866316,0.0,0.3740542353866316,0.3740542353866316,0.3740542353866316,0.3740542353866316,0.3740542353866316
concrete_data,missing_not_at_random,25,random_forest_imputation,1,0.9209829807174984,0.0,0.9209829807174984,0.9209829807174984,0.9209829807174984,0.9209829807174984,0.9209829807174984,0.39477565792954145,0.0,0.39477565792954145,0.39477565792954145,0.39477565792954145,0.39477565792954145,0.39477565792954145
concrete_data,missing_not_at_random,25,gain_imputation,1,0.8551399572737742,0.0,0.8551399572737742,0.8551399572737742,0.8551399572737742,0.8551399572737742,0.8551399572737742,0.37122829176959027,0.0,0.37122829176959027,0.37122829176959027,0.37122829176959027,0.37122829176959027,0.37122829176959027
concrete_data,missing_not_at_random,25,tabcsdi_imputation,1,0.840711557917897,0.0,0.840711557917897,0.840711557917897,0.840711557917897,0.840711557917897,0.840711557917897,0.37143783593067675,0.0,0.37143783593067675,0.37143783593067675,0.37143783593067675,0.37143783593067675,0.37143783593067675
concrete_data,missing_not_at_random,25,otimpute_imputation,1,0.7993617619119577,0.0,0.7993617619119577,0.7993617619119577,0.7993617619119577,0.7993617619119577,0.7993617619119577,0.3653222787054294,0.0,0.3653222787054294,0.3653222787054294,0.3653222787054294,0.3653222787054294,0.3653222787054294
concrete_data,missing_not_at_random,30,k_nearest_neighbors_imputation,1,0.929910587388112,0.0,0.929910587388112,0.929910587388112,0.929910587388112,0.929910587388112,0.929910587388112,0.4702449892894101,0.0,0.4702449892894101,0.4702449892894101,0.4702449892894101,0.4702449892894101,0.4702449892894101
concrete_data,missing_not_at_random,40,k_nearest_neighbors_imputation,1,1.3630858710174596,0.0,1.3630858710174596,1.3630858710174596,1.3630858710174596,1.3630858710174596,1.3630858710174596,0.7962254583274374,0.0,0.7962254583274374,0.7962254583274374,0.7962254583274374,0.7962254583274374,0.7962254583274374
hungarian_chickenpox,missing_completely_at_random,1,k_nearest_neighbors_imputation,1,0.06906041581852645,0.0,0.06906041581852645,0.06906041581852645,0.06906041581852645,0.06906041581852645,0.06906041581852645,0.004016479291516637,0.0,0.004016479291516637,0.004016479291516637,0.004016479291516637,0.004016479291516637,0.004016479291516637
hungarian_chickenpox,missing_completely_at_random,2,k_nearest_neighbors_imputation,1,0.0867558914754455,0.0,0.0867558914754455,0.0867558914754455,0.0867558914754455,0.0867558914754455,0.0867558914754455,0.007548183839522105,0.0,0.007548183839522105,0.007548183839522105,0.007548183839522105,0.007548183839522105,0.007548183839522105
hungarian_chickenpox,missing_completely_at_random,4,k_nearest_neighbors_imputation,1,0.11774395953237533,0.0,0.11774395953237533,0.11774395953237533,0.11774395953237533,0.11774395953237533,0.11774395953237533,0.01517918999048594,0.0,0.01517918999048594,0.01517918999048594,0.01517918999048594,0.01517918999048594,0.01517918999048594
hungarian_chickenpox,missing_completely_at_random,5,constant_imputation,1,0.2061668102797989,0.0,0.2061668102797989,0.2061668102797989,0.2061668102797989,0.2061668102797989,0.2061668102797989,0.035911437309904724,0.0,0.035911437309904724,0.035911437309904724,0.035911437309904724,0.035911437309904724,0.035911437309904724
hungarian_chickenpox,missing_completely_at_random,5,mean_imputation,1,0.2066128676317314,0.0,0.2066128676317314,0.2066128676317314,0.2066128676317314,0.2066128676317314,0.2066128676317314,0.03606632275781002,0.0,0.03606632275781002,0.03606632275781002,0.03606632275781002,0.03606632275781002,0.03606632275781002
