dataset,missingness_type,missing_rate,imputation_method,rmse
treasury,missing_at_random,30,k_nearest_neighbors_imputation,164.08435781978181
treasury,missing_at_random,40,k_nearest_neighbors_imputation,273.34506473709644
treasury,missing_not_at_random,1,k_nearest_neighbors_imputation,1.4501349169798974
treasury,missing_not_at_random,2,k_nearest_neighbors_imputation,11.222502244477944
treasury,missing_not_at_random,3,k_nearest_neighbors_imputation,10.583513779953565
treasury,missing_not_at_random,5,constant_imputation,105.77724004756567
treasury,missing_not_at_random,5,mean_imputation,133.66781341614634
treasury,missing_not_at_random,5,median_imputation,130.18874529532505
treasury,missing_not_at_random,5,k_nearest_neighbors_imputation,13.620755195295242
treasury,missing_not_at_random,5,mice_imputation,13.147133780776496
treasury,missing_not_at_random,5,random_forest_imputation,15.500741225745811
treasury,missing_not_at_random,4,k_nearest_neighbors_imputation,12.983747004888233
treasury,missing_not_at_random,8,k_nearest_neighbors_imputation,44.07198539417912
treasury,missing_not_at_random,6,k_nearest_neighbors_imputation,21.54710332410983
treasury,missing_not_at_random,10,constant_imputation,90.40099092363191
treasury,missing_not_at_random,10,mean_imputation,107.35867904439041
treasury,missing_not_at_random,10,median_imputation,107.05550699609219
treasury,missing_not_at_random,10,k_nearest_neighbors_imputation,42.36351038869081
treasury,missing_not_at_random,10,mice_imputation,64.72313281144437
treasury,missing_not_at_random,10,random_forest_imputation,44.73732047774227
treasury,missing_not_at_random,15,k_nearest_neighbors_imputation,89.71223527324065
treasury,missing_not_at_random,20,k_nearest_neighbors_imputation,218.42019441576767
treasury,missing_not_at_random,25,constant_imputation,172.38168694808715
treasury,missing_not_at_random,25,mean_imputation,136.798301318487
treasury,missing_not_at_random,25,median_imputation,128.12687038601933
treasury,missing_not_at_random,25,k_nearest_neighbors_imputation,81.41634394569293
treasury,missing_not_at_random,25,mice_imputation,81.00573247946394
treasury,missing_not_at_random,25,random_forest_imputation,88.72239262359383
treasury,missing_not_at_random,40,k_nearest_neighbors_imputation,455.78879111967325
treasury,missing_not_at_random,30,k_nearest_neighbors_imputation,254.82133721366012
weather_izmir,missing_completely_at_random,1,k_nearest_neighbors_imputation,0.36880124717499374
weather_izmir,missing_completely_at_random,2,k_nearest_neighbors_imputation,0.5959677804358156
weather_izmir,missing_completely_at_random,4,k_nearest_neighbors_imputation,1.0231114557785905
weather_izmir,missing_completely_at_random,3,k_nearest_neighbors_imputation,0.77239862726337
weather_izmir,missing_completely_at_random,5,constant_imputation,11.576330090266541
weather_izmir,missing_completely_at_random,5,mean_imputation,2.58874347115149
weather_izmir,missing_completely_at_random,5,median_imputation,2.6195487963131883
weather_izmir,missing_completely_at_random,5,k_nearest_neighbors_imputation,1.2065935252113738
weather_izmir,missing_completely_at_random,5,mice_imputation,1.020029375926489
weather_izmir,missing_completely_at_random,5,random_forest_imputation,0.6119325561064022
weather_izmir,missing_completely_at_random,6,k_nearest_neighbors_imputation,1.4161828588337984
weather_izmir,missing_completely_at_random,8,k_nearest_neighbors_imputation,1.856384923847445
weather_izmir,missing_completely_at_random,10,constant_imputation,16.287942534914777
weather_izmir,missing_completely_at_random,10,mean_imputation,3.5938949569393563
weather_izmir,missing_completely_at_random,10,median_imputation,3.605833170601414
weather_izmir,missing_completely_at_random,10,k_nearest_neighbors_imputation,2.3068742745837785
weather_izmir,missing_completely_at_random,10,mice_imputation,1.4557592124384613
weather_izmir,missing_completely_at_random,10,random_forest_imputation,0.9403562510459346
weather_izmir,missing_completely_at_random,15,k_nearest_neighbors_imputation,3.4797894437182824
weather_izmir,missing_completely_at_random,20,k_nearest_neighbors_imputation,4.282156027392597
weather_izmir,missing_completely_at_random,25,constant_imputation,25.60214838359575
weather_izmir,missing_completely_at_random,25,mean_imputation,5.682302740259253
weather_izmir,missing_completely_at_random,25,median_imputation,5.703481466978801
weather_izmir,missing_completely_at_random,25,k_nearest_neighbors_imputation,5.070180925251984
weather_izmir,missing_completely_at_random,25,mice_imputation,2.6481217874607315
weather_izmir,missing_completely_at_random,25,random_forest_imputation,1.9085480323402377
weather_izmir,missing_completely_at_random,30,k_nearest_neighbors_imputation,5.779397833694895
weather_izmir,missing_completely_at_random,40,k_nearest_neighbors_imputation,6.924226479716462
weather_izmir,missing_at_random,1,k_nearest_neighbors_imputation,0.5857967385097834
weather_izmir,missing_at_random,2,k_nearest_neighbors_imputation,0.8674036858469562
weather_izmir,missing_at_random,3,k_nearest_neighbors_imputation,1.122551762828995
weather_izmir,missing_at_random,4,k_nearest_neighbors_imputation,1.4463902903041166
weather_izmir,missing_at_random,5,constant_imputation,10.506421874301743
weather_izmir,missing_at_random,5,mean_imputation,2.3687922200611253
weather_izmir,missing_at_random,5,median_imputation,2.3791094311315866
weather_izmir,missing_at_random,5,k_nearest_neighbors_imputation,1.640149123583001
weather_izmir,missing_at_random,5,mice_imputation,1.984171011629767
weather_izmir,missing_at_random,5,random_forest_imputation,1.6815398624091609
weather_izmir,missing_at_random,6,k_nearest_neighbors_imputation,1.8141736670662412
weather_izmir,missing_at_random,10,constant_imputation,14.492674346958035
weather_izmir,missing_at_random,10,mean_imputation,3.3213907847036133
weather_izmir,missing_at_random,10,median_imputation,3.2885677650142595
weather_izmir,missing_at_random,10,k_nearest_neighbors_imputation,2.689742002471612
weather_izmir,missing_at_random,10,mice_imputation,2.738635982360866
weather_izmir,missing_at_random,10,random_forest_imputation,1.9713864738383973
weather_izmir,missing_at_random,8,k_nearest_neighbors_imputation,2.233752247971168
weather_izmir,missing_at_random,15,k_nearest_neighbors_imputation,3.65299871619141
weather_izmir,missing_at_random,20,k_nearest_neighbors_imputation,4.409358810176738
weather_izmir,missing_at_random,25,constant_imputation,22.40879962410305
weather_izmir,missing_at_random,25,mean_imputation,5.3608883488450765
weather_izmir,missing_at_random,25,median_imputation,5.277510147278519
weather_izmir,missing_at_random,25,k_nearest_neighbors_imputation,5.07964810499257
weather_izmir,missing_at_random,25,mice_imputation,4.865944404131865
weather_izmir,missing_at_random,25,random_forest_imputation,3.7654278780606156
weather_izmir,missing_at_random,30,k_nearest_neighbors_imputation,5.51683408180208
weather_izmir,missing_at_random,40,k_nearest_neighbors_imputation,7.029064151603276
weather_izmir,missing_not_at_random,1,k_nearest_neighbors_imputation,0.6738288742855926
weather_izmir,missing_not_at_random,2,k_nearest_neighbors_imputation,1.2791233473250723
weather_izmir,missing_not_at_random,3,k_nearest_neighbors_imputation,0.8672946289910985
weather_izmir,missing_not_at_random,4,k_nearest_neighbors_imputation,1.2147780311164444
weather_izmir,missing_not_at_random,5,constant_imputation,6.281487721191712
weather_izmir,missing_not_at_random,5,mean_imputation,3.8720356510905427
weather_izmir,missing_not_at_random,5,median_imputation,3.881595422674177
weather_izmir,missing_not_at_random,5,k_nearest_neighbors_imputation,1.745610298180186
weather_izmir,missing_not_at_random,5,mice_imputation,1.549205225816847
weather_izmir,missing_not_at_random,5,random_forest_imputation,1.537602469454066
weather_izmir,missing_not_at_random,6,k_nearest_neighbors_imputation,2.5297465075668817
weather_izmir,missing_not_at_random,8,k_nearest_neighbors_imputation,1.799692157795564
weather_izmir,missing_not_at_random,10,constant_imputation,5.701760616450858
weather_izmir,missing_not_at_random,10,mean_imputation,4.2242812640062
weather_izmir,missing_not_at_random,10,median_imputation,4.070072281832896
weather_izmir,missing_not_at_random,10,k_nearest_neighbors_imputation,2.374028949616178
weather_izmir,missing_not_at_random,10,mice_imputation,2.2815656695189217
weather_izmir,missing_not_at_random,10,random_forest_imputation,1.921803010719957
weather_izmir,missing_not_at_random,15,k_nearest_neighbors_imputation,2.687648464071559
weather_izmir,missing_not_at_random,20,k_nearest_neighbors_imputation,4.171114697568097
weather_izmir,missing_not_at_random,25,constant_imputation,20.114171485664503
weather_izmir,missing_not_at_random,25,mean_imputation,8.843261818788143
weather_izmir,missing_not_at_random,25,median_imputation,8.851499121324347
weather_izmir,missing_not_at_random,25,k_nearest_neighbors_imputation,6.7535681008377
weather_izmir,missing_not_at_random,25,mice_imputation,7.239496713346853
weather_izmir,missing_not_at_random,25,random_forest_imputation,6.933659716014598
weather_izmir,missing_not_at_random,30,k_nearest_neighbors_imputation,4.932456895876136
weather_izmir,missing_not_at_random,40,k_nearest_neighbors_imputation,6.390520127045154
hungarian-chickenpox,missing_completely_at_random,1,k_nearest_neighbors_imputation,2.3479767795723836
hungarian-chickenpox,missing_completely_at_random,2,k_nearest_neighbors_imputation,2.9437911139128143
hungarian-chickenpox,missing_completely_at_random,3,k_nearest_neighbors_imputation,3.5326139059060977
hungarian-chickenpox,missing_completely_at_random,4,k_nearest_neighbors_imputation,4.761839038022331
hungarian-chickenpox,missing_completely_at_random,5,constant_imputation,14.110463224635579
hungarian-chickenpox,missing_completely_at_random,5,mean_imputation,9.078702998499944
hungarian-chickenpox,missing_completely_at_random,5,median_imputation,9.340729827827968
hungarian-chickenpox,missing_completely_at_random,5,k_nearest_neighbors_imputation,5.329121458530904
hungarian-chickenpox,missing_completely_at_random,5,mice_imputation,8.460705953104723
hungarian-chickenpox,missing_completely_at_random,5,random_forest_imputation,5.711964451756288
hungarian-chickenpox,missing_completely_at_random,6,k_nearest_neighbors_imputation,5.971655001145739
hungarian-chickenpox,missing_completely_at_random,8,k_nearest_neighbors_imputation,6.945000014190942
hungarian-chickenpox,missing_completely_at_random,10,constant_imputation,20.161871283188145
hungarian-chickenpox,missing_completely_at_random,10,mean_imputation,13.298996658686528
hungarian-chickenpox,missing_completely_at_random,10,median_imputation,13.698559297237187
hungarian-chickenpox,missing_completely_at_random,10,k_nearest_neighbors_imputation,8.310943751598888
hungarian-chickenpox,missing_completely_at_random,10,mice_imputation,11.629894392085086
hungarian-chickenpox,missing_completely_at_random,10,random_forest_imputation,8.584068439148394
hungarian-chickenpox,missing_completely_at_random,15,k_nearest_neighbors_imputation,10.161887675219448
hungarian-chickenpox,missing_completely_at_random,20,k_nearest_neighbors_imputation,11.853274783626905
hungarian-chickenpox,missing_completely_at_random,25,constant_imputation,30.808257899291743
hungarian-chickenpox,missing_completely_at_random,25,mean_imputation,20.221147250674466
hungarian-chickenpox,missing_completely_at_random,25,median_imputation,20.938127242277258
hungarian-chickenpox,missing_completely_at_random,25,k_nearest_neighbors_imputation,13.537634583236574
hungarian-chickenpox,missing_completely_at_random,25,mice_imputation,18.854961450535647
hungarian-chickenpox,missing_completely_at_random,25,random_forest_imputation,14.652365463534148
hungarian-chickenpox,missing_completely_at_random,30,k_nearest_neighbors_imputation,15.227493623532286
hungarian-chickenpox,missing_completely_at_random,40,k_nearest_neighbors_imputation,17.63167781986223
hungarian-chickenpox,missing_at_random,1,k_nearest_neighbors_imputation,0.7595982668034132
hungarian-chickenpox,missing_at_random,2,k_nearest_neighbors_imputation,0.8908345164233269
hungarian-chickenpox,missing_at_random,3,k_nearest_neighbors_imputation,1.088663804573986
hungarian-chickenpox,missing_at_random,4,k_nearest_neighbors_imputation,1.5960573142334924
hungarian-chickenpox,missing_at_random,5,constant_imputation,2.2494571503508056
hungarian-chickenpox,missing_at_random,5,mean_imputation,9.288409185691679
hungarian-chickenpox,missing_at_random,5,median_imputation,8.08685490300291
hungarian-chickenpox,missing_at_random,5,k_nearest_neighbors_imputation,1.7550268874219337
hungarian-chickenpox,missing_at_random,5,mice_imputation,2.8761471141480617
hungarian-chickenpox,missing_at_random,5,random_forest_imputation,1.8223437624134828
hungarian-chickenpox,missing_at_random,6,k_nearest_neighbors_imputation,1.904715892632182
hungarian-chickenpox,missing_at_random,8,k_nearest_neighbors_imputation,2.4655693642614245
hungarian-chickenpox,missing_at_random,10,constant_imputation,4.21551822078043
hungarian-chickenpox,missing_at_random,10,mean_imputation,14.125851352544725
hungarian-chickenpox,missing_at_random,10,median_imputation,12.505741976207526
hungarian-chickenpox,missing_at_random,10,k_nearest_neighbors_imputation,3.263220577644373
hungarian-chickenpox,missing_at_random,10,mice_imputation,4.99002837083743
hungarian-chickenpox,missing_at_random,10,random_forest_imputation,3.3368377907982554
hungarian-chickenpox,missing_at_random,15,k_nearest_neighbors_imputation,5.505397786220569
hungarian-chickenpox,missing_at_random,20,k_nearest_neighbors_imputation,8.688268332521917
hungarian-chickenpox,missing_at_random,25,constant_imputation,14.651700174643993
hungarian-chickenpox,missing_at_random,25,mean_imputation,25.188490560914452
hungarian-chickenpox,missing_at_random,25,median_imputation,22.393954010964894
hungarian-chickenpox,missing_at_random,25,k_nearest_neighbors_imputation,11.913032349542616
hungarian-chickenpox,missing_at_random,25,mice_imputation,16.910934139975534
hungarian-chickenpox,missing_at_random,25,random_forest_imputation,15.044707577629318
hungarian-chickenpox,missing_at_random,30,k_nearest_neighbors_imputation,18.376447169095655
hungarian-chickenpox,missing_at_random,40,k_nearest_neighbors_imputation,26.44149976418914
hungarian-chickenpox,missing_not_at_random,1,k_nearest_neighbors_imputation,0.8318653356588331
hungarian-chickenpox,missing_not_at_random,2,k_nearest_neighbors_imputation,0.9278855473225417
hungarian-chickenpox,missing_not_at_random,3,k_nearest_neighbors_imputation,1.403029625968317
hungarian-chickenpox,missing_not_at_random,4,k_nearest_neighbors_imputation,1.8520987507322983
hungarian-chickenpox,missing_not_at_random,5,constant_imputation,0.5742728202088719
hungarian-chickenpox,missing_not_at_random,5,mean_imputation,10.039686409561293
hungarian-chickenpox,missing_not_at_random,5,median_imputation,8.635354576333494
hungarian-chickenpox,missing_not_at_random,5,k_nearest_neighbors_imputation,2.1939618367718907
hungarian-chickenpox,missing_not_at_random,5,mice_imputation,3.6946554544643355
hungarian-chickenpox,missing_not_at_random,5,random_forest_imputation,2.492308816786489
hungarian-chickenpox,missing_not_at_random,6,k_nearest_neighbors_imputation,2.4171727014803603
hungarian-chickenpox,missing_not_at_random,8,k_nearest_neighbors_imputation,3.803819046085114
hungarian-chickenpox,missing_not_at_random,15,k_nearest_neighbors_imputation,7.1532904993338855
hungarian-chickenpox,missing_not_at_random,10,constant_imputation,0.8524249834973289
hungarian-chickenpox,missing_not_at_random,10,mean_imputation,12.62989919017017
hungarian-chickenpox,missing_not_at_random,10,median_imputation,10.081853695941048
hungarian-chickenpox,missing_not_at_random,10,k_nearest_neighbors_imputation,4.06101662894971
hungarian-chickenpox,missing_not_at_random,10,mice_imputation,6.674349021882238
hungarian-chickenpox,missing_not_at_random,10,random_forest_imputation,4.505460101143828
hungarian-chickenpox,missing_not_at_random,20,k_nearest_neighbors_imputation,14.325791559494572
hungarian-chickenpox,missing_not_at_random,25,constant_imputation,9.462964712468565
hungarian-chickenpox,missing_not_at_random,25,mean_imputation,30.2322362800796
hungarian-chickenpox,missing_not_at_random,25,median_imputation,26.1402696489154
hungarian-chickenpox,missing_not_at_random,25,k_nearest_neighbors_imputation,20.95924116805547
hungarian-chickenpox,missing_not_at_random,25,mice_imputation,24.87775091163701
hungarian-chickenpox,missing_not_at_random,25,random_forest_imputation,23.912422909057053
hungarian-chickenpox,missing_not_at_random,30,k_nearest_neighbors_imputation,30.642067271184303
hungarian-chickenpox,missing_not_at_random,40,k_nearest_neighbors_imputation,50.840531829479794
cnn-stock-pred-dji,missing_completely_at_random,1,k_nearest_neighbors_imputation,2.3479767795723836
cnn-stock-pred-dji,missing_completely_at_random,2,k_nearest_neighbors_imputation,2.9437911139128143
cnn-stock-pred-dji,missing_completely_at_random,3,k_nearest_neighbors_imputation,3.5326139059060977
cnn-stock-pred-dji,missing_completely_at_random,4,k_nearest_neighbors_imputation,4.761839038022331
cnn-stock-pred-dji,missing_completely_at_random,5,constant_imputation,14.110463224635579
cnn-stock-pred-dji,missing_completely_at_random,5,mean_imputation,9.078702998499944
cnn-stock-pred-dji,missing_completely_at_random,5,median_imputation,9.340729827827968
cnn-stock-pred-dji,missing_completely_at_random,5,k_nearest_neighbors_imputation,5.329121458530904
cnn-stock-pred-dji,missing_completely_at_random,5,mice_imputation,8.460705953104723
cnn-stock-pred-dji,missing_completely_at_random,5,random_forest_imputation,5.711964451756288
cnn-stock-pred-dji,missing_completely_at_random,6,k_nearest_neighbors_imputation,5.971655001145739
cnn-stock-pred-dji,missing_completely_at_random,8,k_nearest_neighbors_imputation,6.945000014190942
cnn-stock-pred-dji,missing_completely_at_random,10,constant_imputation,20.161871283188145
cnn-stock-pred-dji,missing_completely_at_random,10,mean_imputation,13.298996658686528
cnn-stock-pred-dji,missing_completely_at_random,10,median_imputation,13.698559297237187
cnn-stock-pred-dji,missing_completely_at_random,10,k_nearest_neighbors_imputation,8.310943751598888
cnn-stock-pred-dji,missing_completely_at_random,10,mice_imputation,11.629894392085086
cnn-stock-pred-dji,missing_completely_at_random,10,random_forest_imputation,8.584068439148394
cnn-stock-pred-dji,missing_completely_at_random,15,k_nearest_neighbors_imputation,10.161887675219448
cnn-stock-pred-dji,missing_completely_at_random,20,k_nearest_neighbors_imputation,11.853274783626905
cnn-stock-pred-dji,missing_completely_at_random,25,constant_imputation,30.808257899291743
cnn-stock-pred-dji,missing_completely_at_random,25,mean_imputation,20.221147250674466
cnn-stock-pred-dji,missing_completely_at_random,25,median_imputation,20.938127242277258
cnn-stock-pred-dji,missing_completely_at_random,25,k_nearest_neighbors_imputation,13.537634583236574
cnn-stock-pred-dji,missing_completely_at_random,25,mice_imputation,18.854961450535647
cnn-stock-pred-dji,missing_completely_at_random,25,random_forest_imputation,14.652365463534148
cnn-stock-pred-dji,missing_completely_at_random,40,k_nearest_neighbors_imputation,17.63167781986223
cnn-stock-pred-dji,missing_completely_at_random,30,k_nearest_neighbors_imputation,15.227493623532286
cnn-stock-pred-dji,missing_at_random,1,k_nearest_neighbors_imputation,0.7595982668034132
cnn-stock-pred-dji,missing_at_random,2,k_nearest_neighbors_imputation,0.8908345164233269
cnn-stock-pred-dji,missing_at_random,3,k_nearest_neighbors_imputation,1.088663804573986
cnn-stock-pred-dji,missing_at_random,4,k_nearest_neighbors_imputation,1.5960573142334924
cnn-stock-pred-dji,missing_at_random,5,constant_imputation,2.2494571503508056
cnn-stock-pred-dji,missing_at_random,5,mean_imputation,9.288409185691679
cnn-stock-pred-dji,missing_at_random,5,median_imputation,8.08685490300291
cnn-stock-pred-dji,missing_at_random,5,k_nearest_neighbors_imputation,1.7550268874219337
cnn-stock-pred-dji,missing_at_random,5,mice_imputation,2.8761471141480617
cnn-stock-pred-dji,missing_at_random,5,random_forest_imputation,1.8223437624134828
cnn-stock-pred-dji,missing_at_random,6,k_nearest_neighbors_imputation,1.904715892632182
cnn-stock-pred-dji,missing_at_random,8,k_nearest_neighbors_imputation,2.4655693642614245
cnn-stock-pred-dji,missing_at_random,10,constant_imputation,4.21551822078043
cnn-stock-pred-dji,missing_at_random,10,mean_imputation,14.125851352544725
cnn-stock-pred-dji,missing_at_random,10,median_imputation,12.505741976207526
cnn-stock-pred-dji,missing_at_random,10,k_nearest_neighbors_imputation,3.263220577644373
cnn-stock-pred-dji,missing_at_random,10,mice_imputation,4.99002837083743
cnn-stock-pred-dji,missing_at_random,10,random_forest_imputation,3.3368377907982554
cnn-stock-pred-dji,missing_at_random,15,k_nearest_neighbors_imputation,5.505397786220569
cnn-stock-pred-dji,missing_at_random,20,k_nearest_neighbors_imputation,8.688268332521917
cnn-stock-pred-dji,missing_at_random,30,k_nearest_neighbors_imputation,18.376447169095655
cnn-stock-pred-dji,missing_at_random,25,constant_imputation,14.651700174643993
cnn-stock-pred-dji,missing_at_random,25,mean_imputation,25.188490560914452
cnn-stock-pred-dji,missing_at_random,25,median_imputation,22.393954010964894
cnn-stock-pred-dji,missing_at_random,25,k_nearest_neighbors_imputation,11.913032349542616
cnn-stock-pred-dji,missing_at_random,25,mice_imputation,16.910934139975534
cnn-stock-pred-dji,missing_at_random,25,random_forest_imputation,15.044707577629318
cnn-stock-pred-dji,missing_at_random,40,k_nearest_neighbors_imputation,26.44149976418914
cnn-stock-pred-dji,missing_not_at_random,1,k_nearest_neighbors_imputation,0.741916930504421
cnn-stock-pred-dji,missing_not_at_random,2,k_nearest_neighbors_imputation,1.319741537517032
cnn-stock-pred-dji,missing_not_at_random,3,k_nearest_neighbors_imputation,1.5798752189795486
cnn-stock-pred-dji,missing_not_at_random,4,k_nearest_neighbors_imputation,1.9384636348754452
cnn-stock-pred-dji,missing_not_at_random,5,constant_imputation,0.6750195115670129
cnn-stock-pred-dji,missing_not_at_random,5,mean_imputation,12.021617710579225
cnn-stock-pred-dji,missing_not_at_random,5,median_imputation,10.7616906048413
cnn-stock-pred-dji,missing_not_at_random,5,k_nearest_neighbors_imputation,2.3990655224656874
cnn-stock-pred-dji,missing_not_at_random,5,mice_imputation,4.202774580707989
cnn-stock-pred-dji,missing_not_at_random,5,random_forest_imputation,2.8962056659283495
cnn-stock-pred-dji,missing_not_at_random,6,k_nearest_neighbors_imputation,2.7177571502977744
cnn-stock-pred-dji,missing_not_at_random,8,k_nearest_neighbors_imputation,3.0197814989576766
cnn-stock-pred-dji,missing_not_at_random,10,constant_imputation,1.6404256059274298
cnn-stock-pred-dji,missing_not_at_random,10,mean_imputation,17.09100652414281
cnn-stock-pred-dji,missing_not_at_random,10,median_imputation,14.904652260412902
cnn-stock-pred-dji,missing_not_at_random,10,k_nearest_neighbors_imputation,4.779378875738793
cnn-stock-pred-dji,missing_not_at_random,10,mice_imputation,7.9450519554445105
cnn-stock-pred-dji,missing_not_at_random,10,random_forest_imputation,5.629762905665057
cnn-stock-pred-dji,missing_not_at_random,15,k_nearest_neighbors_imputation,7.755109609044125
cnn-stock-pred-dji,missing_not_at_random,20,k_nearest_neighbors_imputation,12.37063955493026
cnn-stock-pred-dji,missing_not_at_random,25,constant_imputation,6.035685703854104
cnn-stock-pred-dji,missing_not_at_random,25,mean_imputation,24.84035805369237
cnn-stock-pred-dji,missing_not_at_random,25,median_imputation,20.60332804274061
cnn-stock-pred-dji,missing_not_at_random,25,k_nearest_neighbors_imputation,17.172199747480786
cnn-stock-pred-dji,missing_not_at_random,25,mice_imputation,21.064696910677288
cnn-stock-pred-dji,missing_not_at_random,25,random_forest_imputation,21.37000911212026
cnn-stock-pred-dji,missing_not_at_random,30,k_nearest_neighbors_imputation,33.216965405532626
cnn-stock-pred-dji,missing_not_at_random,40,k_nearest_neighbors_imputation,35.29447761632103
torus,missing_completely_at_random,1,k_nearest_neighbors_imputation,0.004263989247160271
torus,missing_completely_at_random,2,k_nearest_neighbors_imputation,0.00595637652590717
torus,missing_completely_at_random,3,k_nearest_neighbors_imputation,0.007831665515327876
torus,missing_completely_at_random,4,k_nearest_neighbors_imputation,0.009118573883624335
torus,missing_completely_at_random,5,constant_imputation,0.11906613734746387
torus,missing_completely_at_random,5,mean_imputation,0.11923628854229101
torus,missing_completely_at_random,5,median_imputation,0.11949841091907441
torus,missing_completely_at_random,5,k_nearest_neighbors_imputation,0.010551218368972569
torus,missing_completely_at_random,5,mice_imputation,0.003420103795517952
torus,missing_completely_at_random,5,random_forest_imputation,0.004478268931372627
torus,missing_completely_at_random,6,k_nearest_neighbors_imputation,0.012157833711096286
torus,missing_completely_at_random,8,k_nearest_neighbors_imputation,0.01432829632803108
torus,missing_completely_at_random,10,constant_imputation,0.16615565946549676
torus,missing_completely_at_random,10,mean_imputation,0.1663957677975068
torus,missing_completely_at_random,10,median_imputation,0.16680604902963508
torus,missing_completely_at_random,10,k_nearest_neighbors_imputation,0.01655123919113809
torus,missing_completely_at_random,10,mice_imputation,0.005523934571657387
torus,missing_completely_at_random,10,random_forest_imputation,0.0070120079688677445
torus,missing_completely_at_random,15,k_nearest_neighbors_imputation,0.02273256367301283
torus,missing_completely_at_random,20,k_nearest_neighbors_imputation,0.030224129733472622
torus,missing_completely_at_random,25,constant_imputation,0.26465418322899714
torus,missing_completely_at_random,25,mean_imputation,0.2649400569614531
torus,missing_completely_at_random,25,median_imputation,0.26520545512097726
torus,missing_completely_at_random,25,k_nearest_neighbors_imputation,0.040049442276389347
torus,missing_completely_at_random,25,mice_imputation,0.01393687202500416
torus,missing_completely_at_random,25,random_forest_imputation,0.015855195629761967
torus,missing_completely_at_random,40,k_nearest_neighbors_imputation,0.10147955017849895
torus,missing_completely_at_random,30,k_nearest_neighbors_imputation,0.05247630540082336
torus,missing_at_random,1,k_nearest_neighbors_imputation,0.013185843646997715
torus,missing_at_random,2,k_nearest_neighbors_imputation,0.02655772245493231
torus,missing_at_random,3,k_nearest_neighbors_imputation,0.04084325578229845
torus,missing_at_random,4,k_nearest_neighbors_imputation,0.05286641478882049
torus,missing_at_random,5,constant_imputation,0.16884026901996735
torus,missing_at_random,5,mean_imputation,0.18736825951830605
torus,missing_at_random,5,median_imputation,0.18632660467679105
torus,missing_at_random,5,k_nearest_neighbors_imputation,0.06373464747142214
torus,missing_at_random,5,mice_imputation,0.02945026640421516
torus,missing_at_random,5,random_forest_imputation,0.035394740617574055
torus,missing_at_random,6,k_nearest_neighbors_imputation,0.07414237312479428
torus,missing_at_random,8,k_nearest_neighbors_imputation,0.09494243128320544
torus,missing_at_random,10,constant_imputation,0.20621784775775115
torus,missing_at_random,10,mean_imputation,0.25332451590338895
torus,missing_at_random,10,median_imputation,0.2519025255816504
torus,missing_at_random,10,k_nearest_neighbors_imputation,0.11225386772197533
torus,missing_at_random,10,mice_imputation,0.06363060927106903
torus,missing_at_random,10,random_forest_imputation,0.08045422700739839
torus,missing_at_random,15,k_nearest_neighbors_imputation,0.15105614145984564
torus,missing_at_random,20,k_nearest_neighbors_imputation,0.1965043544727864
torus,missing_at_random,25,constant_imputation,0.23785975039862473
torus,missing_at_random,25,mean_imputation,0.4009370217409583
torus,missing_at_random,25,median_imputation,0.3837001117409257
torus,missing_at_random,25,k_nearest_neighbors_imputation,0.25647442149532085
torus,missing_at_random,25,mice_imputation,0.18456612952212495
torus,missing_at_random,25,random_forest_imputation,0.21411215558474925
torus,missing_at_random,30,k_nearest_neighbors_imputation,0.31926660725875644
torus,missing_at_random,40,k_nearest_neighbors_imputation,0.4525704014502084
torus,missing_not_at_random,1,k_nearest_neighbors_imputation,0.01892834166706499
torus,missing_not_at_random,2,k_nearest_neighbors_imputation,0.03168377078589243
torus,missing_not_at_random,3,k_nearest_neighbors_imputation,0.052801710896776516
torus,missing_not_at_random,4,k_nearest_neighbors_imputation,0.06248852054073761
torus,missing_not_at_random,5,constant_imputation,0.21115112145827353
torus,missing_not_at_random,5,mean_imputation,0.23655940401681427
torus,missing_not_at_random,5,median_imputation,0.2331823354993868
torus,missing_not_at_random,5,k_nearest_neighbors_imputation,0.08811526730813678
torus,missing_not_at_random,5,mice_imputation,0.050927402647474945
torus,missing_not_at_random,5,random_forest_imputation,0.051594620829510406
torus,missing_not_at_random,6,k_nearest_neighbors_imputation,0.08811702858065122
torus,missing_not_at_random,8,k_nearest_neighbors_imputation,0.10703268484029327
torus,missing_not_at_random,10,constant_imputation,0.25591196255326576
torus,missing_not_at_random,10,mean_imputation,0.3185675486046221
torus,missing_not_at_random,10,median_imputation,0.3119304428017318
torus,missing_not_at_random,10,k_nearest_neighbors_imputation,0.15058862601287548
torus,missing_not_at_random,10,mice_imputation,0.11215594176550803
torus,missing_not_at_random,10,random_forest_imputation,0.1161186405558891
torus,missing_not_at_random,15,k_nearest_neighbors_imputation,0.16777227615257154
torus,missing_not_at_random,20,k_nearest_neighbors_imputation,0.18129821133072005
torus,missing_not_at_random,25,constant_imputation,0.24956358646630233
torus,missing_not_at_random,25,mean_imputation,0.44847382875212366
torus,missing_not_at_random,25,median_imputation,0.4214812685701569
torus,missing_not_at_random,25,k_nearest_neighbors_imputation,0.30666865680448063
torus,missing_not_at_random,25,mice_imputation,0.2662705396357627
torus,missing_not_at_random,25,random_forest_imputation,0.2863784580056531
torus,missing_not_at_random,30,k_nearest_neighbors_imputation,0.34648529310306353
torus,missing_not_at_random,40,k_nearest_neighbors_imputation,0.5087012043598957
